,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
210,carep,EQ_DHS,PUBLISHED,2002,EMR,JOR,,,,WQ2,,No data,,,,Not available.
211,carep,EQ_DHS,PUBLISHED,1997,EMR,JOR,,,,WQ2,,No data,,,,Not available.
212,carep,EQ_DHS,PUBLISHED,1997,EMR,JOR,,,,WQ4,,No data,,,,Not available.
213,carep,EQ_MICS,PUBLISHED,2010,EUR,KAZ,,,,WQ1,,72.4 [50.5-87.0],72.36304,50.54925,87.02435,Attention - Estimate is based on 25-49 cases.
214,carep,EQ_MICS,PUBLISHED,2010,EUR,KAZ,,,,WQ3,,87.9 [72.0-95.3],87.87094,72.00628,95.32809,Attention - Estimate is based on 25-49 cases.
215,carep,EQ_MICS,PUBLISHED,2006,EUR,KAZ,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
216,carep,EQ_DHS,PUBLISHED,1999,EUR,KAZ,,,,WQ2,,No data,,,,Not available.
217,carep,EQ_DHS,PUBLISHED,1995,EUR,KAZ,,,,WQ2,,No data,,,,Not available.
218,carep,EQ_DHS,PUBLISHED,1995,EUR,KAZ,,,,WQ4,,No data,,,,Not available.
219,carep,EQ_DHS,PUBLISHED,2008,AFR,KEN,,,,WQ1,,56.5 [42.7-69.4],56.517019999999995,42.70693,69.38461,
220,carep,EQ_DHS,PUBLISHED,2008,AFR,KEN,,,,WQ3,,62.5 [43.9-78.1],62.53145,43.87706,78.08263000000001,
221,carep,EQ_DHS,PUBLISHED,2003,AFR,KEN,,,,WQ5,,No data,,,,Not available.
222,carep,EQ_DHS,PUBLISHED,1998,AFR,KEN,,,,WQ2,,No data,,,,Not available.
223,carep,EQ_DHS,PUBLISHED,1993,AFR,KEN,,,,WQ2,,No data,,,,Not available.
224,carep,EQ_DHS,PUBLISHED,1993,AFR,KEN,,,,WQ4,,No data,,,,Not available.
225,carep,EQ_DHS,PUBLISHED,2012,EUR,KGZ,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
226,carep,EQ_DHS,PUBLISHED,2012,EUR,KGZ,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
227,carep,EQ_MICS,PUBLISHED,2005,EUR,KGZ,,,,WQ5,,76.1 [56.8-88.5],76.10123,56.8389,88.50546999999999,Attention - Estimate is based on 25-49 cases.
228,carep,EQ_DHS,PUBLISHED,1997,EUR,KGZ,,,,WQ2,,No data,,,,Not available.
229,carep,EQ_MICS,PUBLISHED,2011,WPR,LAO,,,,WQ2,,48.7 [35.9-61.7],48.722190000000005,35.94048,61.67324,
230,carep,EQ_MICS,PUBLISHED,2011,WPR,LAO,,,,WQ4,,69.7 [50.3-84.0],69.7205,50.333040000000004,83.95286,Attention - Estimate is based on 25-49 cases.
231,carep,EQ_DHS,PUBLISHED,2014,AFR,LSO,,,,WQ1,,59.9 [43.0-74.8],59.94331,42.996359999999996,74.8044,Attention - Estimate is based on 25-49 cases.
232,carep,EQ_DHS,PUBLISHED,2014,AFR,LSO,,,,WQ3,,63.4 [41.3-81.0],63.403830000000006,41.314170000000004,81.0022,Attention - Estimate is based on 25-49 cases.
233,carep,EQ_DHS,PUBLISHED,2009,AFR,LSO,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
234,carep,EQ_DHS,PUBLISHED,2004,AFR,LSO,,,,WQ2,,No data,,,,Not available.
235,carep,EQ_DHS,PUBLISHED,2013,AFR,LBR,,,,WQ2,,56.4 [45.0-67.2],56.4227,44.990829999999995,67.21029,
236,carep,EQ_DHS,PUBLISHED,2013,AFR,LBR,,,,WQ4,,44.3 [23.0-67.8],44.25993,23.02196,67.827,Attention - Estimate is based on 25-49 cases.
237,carep,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,WQ1,,32.5 [21.1-46.4],32.52497,21.14718,46.42058,
238,carep,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,WQ3,,39.4 [24.8-56.2],39.42872,24.809929999999998,56.220659999999995,
239,carep,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,WQ5,,No data,,,,Not available.
240,carep,EQ_DHS,PUBLISHED,1997,AFR,MDG,,,,WQ2,,No data,,,,Not available.
241,carep,EQ_DHS,PUBLISHED,2015,AFR,MWI,,,,WQ2,,73.3 [65.0-80.2],73.31961,65.03811999999999,80.23558,
242,carep,EQ_DHS,PUBLISHED,2015,AFR,MWI,,,,WQ4,,75.8 [66.1-83.4],75.8131,66.11939,83.42844000000001,
243,carep,EQ_DHS,PUBLISHED,2010,AFR,MWI,,,,WQ1,,61.8 [53.9-69.1],61.78451999999999,53.88175,69.10947,
244,carep,EQ_DHS,PUBLISHED,2010,AFR,MWI,,,,WQ3,,76.8 [68.8-83.2],76.75310999999999,68.75747,83.2024,
245,carep,EQ_MICS,PUBLISHED,2006,AFR,MWI,,,,WQ5,,65.0 [56.0-73.1],65.03374000000001,55.955180000000006,73.13931,
246,carep,EQ_DHS,PUBLISHED,2004,AFR,MWI,,,,WQ2,,No data,,,,Not available.
247,carep,EQ_DHS,PUBLISHED,2000,AFR,MWI,,,,WQ2,,No data,,,,Not available.
248,carep,EQ_DHS,PUBLISHED,2000,AFR,MWI,,,,WQ4,,No data,,,,Not available.
249,carep,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,WQ1,,14.3 [6.0-30.3],14.26363,5.99633,30.26013,Attention - Estimate is based on 25-49 cases.
250,carep,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,WQ3,,27.0 [17.0-40.1],27.041990000000002,17.0458,40.06872,
251,carep,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,WQ5,,40.4 [22.7-61.0],40.36355,22.685,60.956990000000005,Attention - Estimate is based on 25-49 cases.
252,carep,EQ_MICS,PUBLISHED,2009,AFR,MLI,,,,WQ2,,36.0 [28.9-43.7],35.99499,28.933629999999997,43.7195,
253,carep,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,WQ2,,No data,,,,Not available.
254,carep,EQ_DHS,PUBLISHED,2006,AFR,MLI,,,,WQ4,,No data,,,,Not available.
255,carep,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,WQ1,,No data,,,,Not available.
256,carep,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,WQ1,,No data,,,,Not available.
257,carep,EQ_DHS,PUBLISHED,1995,AFR,MLI,,,,WQ3,,No data,,,,Not available.
258,carep,EQ_MICS,PUBLISHED,2015,AFR,MRT,,,,WQ5,,48.3 [33.2-63.6],48.25225,33.18779,63.64124,
259,carep,EQ_MICS,PUBLISHED,2011,AFR,MRT,,,,WQ2,,36.4 [25.3-49.3],36.438159999999996,25.284689999999998,49.26735,
260,carep,EQ_MICS,PUBLISHED,2007,AFR,MRT,,,,WQ2,,33.1 [23.3-44.5],33.06214,23.31879,44.51332,
261,carep,EQ_MICS,PUBLISHED,2007,AFR,MRT,,,,WQ4,,54.8 [44.3-64.9],54.83696,44.3087,64.94935,
262,carep,EQ_MICS,PUBLISHED,2015,AMR,MEX,,,,WQ1,,70.4 [58.2-80.2],70.36277,58.1873,80.19933,
263,carep,EQ_MICS,PUBLISHED,2013,WPR,MNG,,,,WQ1,,50.1 [35.4-64.7],50.06077,35.42887,64.68226999999999,Attention - Estimate is based on 25-49 cases.
264,carep,EQ_MICS,PUBLISHED,2013,WPR,MNG,,,,WQ3,,78.3 [63.4-88.2],78.29254,63.426880000000004,88.2365,Attention - Estimate is based on 25-49 cases.
265,carep,EQ_MICS,PUBLISHED,2010,WPR,MNG,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
266,carep,EQ_MICS,PUBLISHED,2005,WPR,MNG,,,,WQ2,,63.0 [50.0-74.4],62.999719999999996,49.9703,74.37588000000001,
267,carep,EQ_MICS,PUBLISHED,2013,EUR,MNE,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
268,carep,EQ_MICS,PUBLISHED,2013,EUR,MNE,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
269,carep,EQ_MICS,PUBLISHED,2005,EUR,MNE,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
270,carep,EQ_DHS,PUBLISHED,2003,EMR,MAR,,,,WQ1,,No data,,,,Not available.
271,carep,EQ_DHS,PUBLISHED,2003,EMR,MAR,,,,WQ3,,No data,,,,Not available.
272,carep,EQ_DHS,PUBLISHED,2015,AFR,MOZ,,,,WQ5,,65.1 [52.4-75.9],65.08224,52.430730000000004,75.91467,
273,carep,EQ_DHS,PUBLISHED,2011,AFR,MOZ,,,,WQ2,,39.4 [20.6-62.0],39.43085,20.59079,62.041169999999994,Attention - Estimate is based on 25-49 cases.
274,carep,EQ_MICS,PUBLISHED,2008,AFR,MOZ,,,,WQ4,,59.0 [48.0-69.1],58.95955,48.013909999999996,69.0845,
275,carep,EQ_DHS,PUBLISHED,2003,AFR,MOZ,,,,WQ1,,No data,,,,Not available.
276,carep,EQ_DHS,PUBLISHED,1997,AFR,MOZ,,,,WQ1,,No data,,,,Not available.
277,carep,EQ_DHS,PUBLISHED,1997,AFR,MOZ,,,,WQ3,,No data,,,,Not available.
278,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
279,carep,EQ_DHS,PUBLISHED,2013,AFR,NAM,,,,WQ2,,73.3 [58.7-84.2],73.3355,58.719680000000004,84.17138,
280,carep,EQ_DHS,PUBLISHED,2006,AFR,NAM,,,,WQ4,,80.8 [60.3-92.1],80.82004,60.320080000000004,92.1137,Attention - Estimate is based on 25-49 cases.
281,carep,EQ_DHS,PUBLISHED,2000,AFR,NAM,,,,WQ1,,No data,,,,Not available.
282,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,WQ1,,56.5 [37.7-73.7],56.547740000000005,37.72757,73.65227,Attention - Estimate is based on 25-49 cases.
283,carep,EQ_DHS,PUBLISHED,2016,SEAR,NPL,,,,WQ3,,64.9 [39.4-84.1],64.92513000000001,39.38514,84.05935,Attention - Estimate is based on 25-49 cases.
284,carep,EQ_MICS,PUBLISHED,2014,SEAR,NPL,,,,WQ5,,67.0 [49.6-80.8],67.02136999999999,49.5617,80.7809,Attention - Estimate is based on 25-49 cases.
285,carep,EQ_DHS,PUBLISHED,2011,SEAR,NPL,,,,WQ2,,45.0 [28.0-63.3],45.0176,27.96542,63.32671,Attention - Estimate is based on 25-49 cases.
286,carep,EQ_MICS,PUBLISHED,2010,SEAR,NPL,,,,WQ4,,58.2 [40.2-74.3],58.241209999999995,40.23128,74.29205999999999,Attention - Estimate is based on 25-49 cases.
287,carep,EQ_DHS,PUBLISHED,2006,SEAR,NPL,,,,WQ1,,36.0 [23.3-51.0],35.95818,23.27286,50.9651,
288,carep,EQ_DHS,PUBLISHED,2001,SEAR,NPL,,,,WQ1,,No data,,,,Not available.
289,carep,EQ_DHS,PUBLISHED,2001,SEAR,NPL,,,,WQ3,,No data,,,,Not available.
290,carep,EQ_DHS,PUBLISHED,1996,SEAR,NPL,,,,WQ5,,No data,,,,Not available.
291,carep,EQ_RHS,PUBLISHED,2006,AMR,NIC,,,,WQ2,,No data,,,,Not available.
292,carep,EQ_DHS,PUBLISHED,2001,AMR,NIC,,,,WQ4,,No data,,,,Not available.
293,carep,EQ_DHS,PUBLISHED,1997,AMR,NIC,,,,WQ1,,No data,,,,Not available.
294,carep,EQ_RHS,PUBLISHED,1992,AMR,NIC,,,,WQ1,,No data,,,,Not available.
295,carep,EQ_RHS,PUBLISHED,1992,AMR,NIC,,,,WQ3,,No data,,,,Not available.
296,carep,EQ_DHS,PUBLISHED,2012,AFR,NER,,,,WQ5,,71.8 [61.3-80.4],71.78358,61.27505,80.35474,
297,carep,EQ_DHS,PUBLISHED,2006,AFR,NER,,,,WQ2,,No data,,,,Not available.
298,carep,EQ_DHS,PUBLISHED,1998,AFR,NER,,,,WQ4,,No data,,,,Not available.
299,carep,EQ_MICS,PUBLISHED,2016,AFR,NGA,,,,WQ1,,22.6 [15.5-31.8],22.60501,15.49205,31.75657,
300,carep,EQ_DHS,PUBLISHED,2013,AFR,NGA,,,,WQ1,,26.8 [20.4-34.4],26.84685,20.434839999999998,34.400909999999996,
301,carep,EQ_DHS,PUBLISHED,2013,AFR,NGA,,,,WQ3,,40.7 [30.9-51.3],40.72469,30.91007,51.339929999999995,
302,carep,EQ_MICS,PUBLISHED,2011,AFR,NGA,,,,WQ5,,74.5 [57.8-86.2],74.53519,57.80053,86.21613,
303,carep,EQ_DHS,PUBLISHED,2008,AFR,NGA,,,,WQ2,,40.3 [32.4-48.8],40.31813,32.36499,48.81507,
304,carep,EQ_MICS,PUBLISHED,2007,AFR,NGA,,,,WQ4,,39.2 [24.8-55.8],39.18991,24.78712,55.75748000000001,
305,carep,EQ_DHS,PUBLISHED,2003,AFR,NGA,,,,WQ1,,No data,,,,Not available.
306,carep,EQ_DHS,PUBLISHED,1999,AFR,NGA,,,,WQ1,,No data,,,,Not available.
307,carep,EQ_DHS,PUBLISHED,1999,AFR,NGA,,,,WQ3,,No data,,,,Not available.
308,carep,EQ_MICS,PUBLISHED,2011,EUR,MKD,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
309,carep,EQ_MICS,PUBLISHED,2005,EUR,MKD,,,,WQ2,,96.4 [87.8-99.0],96.4099,87.7503,99.01644,
310,carep,EQ_DHS,PUBLISHED,2012,EMR,PAK,,,,WQ4,,74.4 [66.6-80.8],74.35988,66.64267,80.80592,
311,carep,EQ_DHS,PUBLISHED,2006,EMR,PAK,,,,WQ1,,58.0 [49.8-65.8],57.96892,49.76733,65.75291,
312,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,WQ1,,55.6 [40.8-69.5],55.632709999999996,40.775859999999994,69.54611,
313,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
314,carep,EQ_MICS,PUBLISHED,2013,AMR,PAN,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
315,carep,EQ_MICS,PUBLISHED,2016,AMR,PRY,,,,WQ5,,95.1 [85.6-98.5],95.10423,85.55394,98.45485,
316,carep,EQ_RHS,PUBLISHED,2008,AMR,PRY,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
317,carep,EQ_RHS,PUBLISHED,2004,AMR,PRY,,,,WQ4,,No data,,,,Not available.
318,carep,EQ_RHS,PUBLISHED,1998,AMR,PRY,,,,WQ1,,No data,,,,Not available.
319,carep,EQ_RHS,PUBLISHED,1995,AMR,PRY,,,,WQ1,,No data,,,,Not available.
320,carep,EQ_RHS,PUBLISHED,1995,AMR,PRY,,,,WQ3,,No data,,,,Not available.
321,carep,EQ_RHS,PUBLISHED,1995,AMR,PRY,,,,WQ5,,No data,,,,Not available.
322,carep,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,WQ5,,77.7 [65.9-86.3],77.7382,65.86712,86.33705,
323,carep,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,WQ2,,56.1 [48.9-63.0],56.09721,48.9463,63.00359,
324,carep,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,WQ4,,74.5 [59.8-85.2],74.49938,59.79489,85.16056999999999,
325,carep,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,WQ1,,56.6 [45.5-67.0],56.59264,45.51955,67.04453000000001,
326,carep,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,WQ1,,64.3 [55.0-72.7],64.34248000000001,55.007659999999994,72.70168000000001,
327,carep,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,WQ3,,70.0 [54.9-81.8],70.02271,54.896190000000004,81.76165999999999,
328,carep,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,WQ5,,68.4 [39.7-87.7],68.43101999999999,39.72208,87.70042,Attention - Estimate is based on 25-49 cases.
329,carep,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,WQ5,,76.6 [52.4-90.6],76.55933,52.420429999999996,90.63869,Attention - Estimate is based on 25-49 cases.
330,carep,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,WQ2,,69.1 [58.4-78.0],69.05339000000001,58.41293,77.99689000000001,
331,carep,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,WQ4,,75.6 [57.7-87.6],75.63669,57.74123,87.5835,
332,carep,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,WQ1,,74.3 [64.3-82.2],74.28419,64.33601,82.22413,
333,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,WQ3,,59.8 [42.2-75.2],59.83471,42.19741,75.24719,
334,carep,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
335,carep,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
336,carep,EQ_DHS,PUBLISHED,2005,AMR,PER,,,,WQ2,,No data,,,,Not available.
337,carep,EQ_DHS,PUBLISHED,2004,AMR,PER,,,,WQ4,,No data,,,,Not available.
338,carep,EQ_DHS,PUBLISHED,2000,AMR,PER,,,,WQ1,,No data,,,,Not available.
339,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,WQ3,,No data,,,,Not available.
340,carep,EQ_DHS,PUBLISHED,1996,AMR,PER,,,,WQ5,,No data,,,,Not available.
341,carep,EQ_DHS,PUBLISHED,2017,WPR,PHL,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
342,carep,EQ_DHS,PUBLISHED,2013,WPR,PHL,,,,WQ2,,55.1 [44.0-65.7],55.09275,43.97033,65.72816,
343,carep,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,WQ4,,59.1 [41.3-74.8],59.079640000000005,41.25849,74.79685,Attention - Estimate is based on 25-49 cases.
344,carep,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,WQ1,,No data,,,,Not available.
345,carep,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,WQ3,,No data,,,,Not available.
346,carep,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,WQ5,,No data,,,,Not available.
347,carep,EQ_DHS,PUBLISHED,1993,WPR,PHL,,,,WQ5,,No data,,,,Not available.
348,carep,EQ_MICS,PUBLISHED,2012,EMR,QAT,,,,WQ2,,No data,,,,Not available.
349,carep,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
350,carep,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,,WQ1,,No data,,,,Not available.
351,carep,EQ_RHS,PUBLISHED,1997,EUR,MDA,,,,WQ3,,No data,,,,Not available.
352,carep,EQ_RHS,PUBLISHED,1997,EUR,MDA,,,,WQ5,,No data,,,,Not available.
353,carep,EQ_DHS,PUBLISHED,2014,AFR,RWA,,,,WQ5,,64.7 [51.4-76.1],64.71191,51.370709999999995,76.09613,
354,carep,EQ_DHS,PUBLISHED,2010,AFR,RWA,,,,WQ2,,49.6 [36.0-63.3],49.64159,36.02845,63.30809,
355,carep,EQ_DHS,PUBLISHED,2005,AFR,RWA,,,,WQ4,,No data,,,,Not available.
356,carep,EQ_DHS,PUBLISHED,2000,AFR,RWA,,,,WQ1,,No data,,,,Not available.
357,carep,EQ_MICS,PUBLISHED,2012,AMR,LCA,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
358,carep,EQ_MICS,PUBLISHED,2012,AMR,LCA,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
359,carep,EQ_MICS,PUBLISHED,2014,AFR,STP,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
360,carep,EQ_DHS,PUBLISHED,2008,AFR,STP,,,,WQ2,,60.6 [40.7-77.5],60.603669999999994,40.65844,77.54715,Attention - Estimate is based on 25-49 cases.
361,carep,EQ_DHS,PUBLISHED,2017,AFR,SEN,,,,WQ4,,54.8 [40.3-68.4],54.75116,40.32302,68.42273,
362,carep,EQ_DHS,PUBLISHED,2016,AFR,SEN,,,,WQ1,,41.8 [28.4-56.6],41.84353,28.387179999999997,56.634080000000004,
363,carep,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,WQ3,,46.2 [26.6-67.1],46.23059,26.607979999999998,67.09486,Attention - Estimate is based on 25-49 cases.
364,carep,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
365,carep,EQ_DHS,PUBLISHED,2014,AFR,SEN,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
366,carep,EQ_DHS,PUBLISHED,2012,AFR,SEN,,,,WQ2,,42.3 [27.1-59.1],42.27305,27.06682,59.09964,Attention - Estimate is based on 25-49 cases.
367,carep,EQ_DHS,PUBLISHED,2010,AFR,SEN,,,,WQ4,,47.5 [33.4-61.9],47.45743,33.41642,61.91235,
368,carep,EQ_DHS,PUBLISHED,2005,AFR,SEN,,,,WQ1,,No data,,,,Not available.
369,carep,EQ_DHS,PUBLISHED,1997,AFR,SEN,,,,WQ3,,No data,,,,Not available.
370,carep,EQ_DHS,PUBLISHED,1997,AFR,SEN,,,,WQ5,,No data,,,,Not available.
371,carep,EQ_MICS,PUBLISHED,2014,EUR,SRB,,,,WQ5,,No data,,,,Not available.
372,carep,EQ_MICS,PUBLISHED,2010,EUR,SRB,,,,WQ2,,74.7 [34.1-94.4],74.70399,34.05875,94.40886,Attention - Estimate is based on 25-49 cases.
373,carep,EQ_MICS,PUBLISHED,2005,EUR,SRB,,,,WQ4,,95.3 [72.4-99.4],95.2931,72.4249,99.36329,Attention - Estimate is based on 25-49 cases.
374,carep,EQ_DHS,PUBLISHED,2013,AFR,SLE,,,,WQ1,,67.7 [56.4-77.3],67.72613,56.4105,77.28703,
375,carep,EQ_MICS,PUBLISHED,2010,AFR,SLE,,,,WQ3,,75.6 [68.3-81.7],75.61241,68.34496,81.65913,
376,carep,EQ_MICS,PUBLISHED,2010,AFR,SLE,,,,WQ5,,63.0 [50.3-74.2],63.03633000000001,50.32143,74.16753,
377,carep,EQ_DHS,PUBLISHED,2008,AFR,SLE,,,,WQ5,,45.7 [25.7-67.3],45.73979,25.68607,67.27620999999999,Attention - Estimate is based on 25-49 cases.
378,carep,EQ_MICS,PUBLISHED,2005,AFR,SLE,,,,WQ2,,43.6 [34.0-53.6],43.5813,34.03581,53.62746,
379,carep,EQ_MICS,PUBLISHED,2005,AFR,SLE,,,,WQ4,,54.5 [45.6-63.1],54.50124,45.61526,63.109519999999996,
380,carep,EQ_MICS,PUBLISHED,2006,EMR,SOM,,,,WQ4,,18.8 [13.0-26.3],18.76783,12.98483,26.34655,
381,carep,EQ_DHS,PUBLISHED,1998,AFR,ZAF,,,,WQ1,,No data,,,,Not available.
382,carep,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,WQ3,,42.5 [36.9-48.4],42.541740000000004,36.88322,48.402640000000005,
383,carep,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,WQ5,,65.4 [58.3-71.9],65.40885,58.321819999999995,71.872,
384,carep,EQ_MICS,PUBLISHED,2014,EMR,SDN,,,,WQ5,,63.3 [55.1-70.8],63.31318,55.09826999999999,70.82108000000001,
385,carep,EQ_MICS,PUBLISHED,2010,EMR,SDN,,,,WQ2,,52.5 [46.9-58.0],52.45845,46.89495,57.9616,
386,carep,EQ_MICS,PUBLISHED,2010,EMR,SDN,,,,WQ4,,68.4 [61.9-74.3],68.39138,61.8755,74.25694,
387,carep,EQ_MICS,PUBLISHED,2010,AMR,SUR,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
388,carep,EQ_MICS,PUBLISHED,2006,AMR,SUR,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
389,carep,EQ_MICS,PUBLISHED,2006,EMR,SYR,,,,WQ3,,81.1 [73.7-86.8],81.11805,73.72508,86.80320999999999,
390,carep,EQ_MICS,PUBLISHED,2006,EMR,SYR,,,,WQ5,,86.2 [77.7-91.9],86.23742,77.68454,91.85588,
391,carep,EQ_MICS,PUBLISHED,2005,EUR,TJK,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
392,carep,EQ_MICS,PUBLISHED,2005,EUR,TJK,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
393,carep,EQ_MICS,PUBLISHED,2015,SEAR,THA,,,,WQ4,,94.1 [71.4-99.0],94.11241,71.38486999999999,99.03313,Attention - Estimate is based on 25-49 cases.
394,carep,EQ_MICS,PUBLISHED,2012,SEAR,THA,,,,WQ1,,94.9 [82.9-98.6],94.88229,82.85616,98.61345,Attention - Estimate is based on 25-49 cases.
395,carep,EQ_MICS,PUBLISHED,2005,SEAR,THA,,,,WQ3,,86.8 [75.3-93.5],86.84233,75.26241,93.47176,
396,carep,EQ_MICS,PUBLISHED,2005,SEAR,THA,,,,WQ5,,78.0 [54.3-91.3],77.97986,54.30059,91.34523,
397,carep,EQ_DHS,PUBLISHED,2009,SEAR,TLS,,,,WQ2,,73.8 [55.6-86.4],73.82568,55.6364,86.38258,Attention - Estimate is based on 25-49 cases.
398,carep,EQ_DHS,PUBLISHED,2009,SEAR,TLS,,,,WQ4,,65.2 [47.0-79.8],65.19995,46.97215,79.84995,Attention - Estimate is based on 25-49 cases.
399,carep,EQ_DHS,PUBLISHED,2013,AFR,TGO,,,,WQ4,,47.8 [31.7-64.5],47.831140000000005,31.65111,64.47943000000001,Attention - Estimate is based on 25-49 cases.
400,carep,EQ_MICS,PUBLISHED,2010,AFR,TGO,,,,WQ1,,19.5 [12.3-29.6],19.50206,12.25667,29.58626,
401,carep,EQ_MICS,PUBLISHED,2006,AFR,TGO,,,,WQ3,,6.1 [2.1-16.5],6.14559,2.1252,16.4902,Attention - Estimate is based on 25-49 cases.
402,carep,EQ_MICS,PUBLISHED,2006,AFR,TGO,,,,WQ5,,27.7 [17.6-40.8],27.732609999999998,17.57975,40.84337,Attention - Estimate is based on 25-49 cases.
403,carep,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
404,carep,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
405,carep,EQ_MICS,PUBLISHED,2006,AMR,TTO,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
406,carep,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,WQ1,,46.1 [36.5-56.0],46.12591,36.50045,56.0492,
407,carep,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,WQ3,,No data,,,,Not available.
408,carep,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,WQ5,,No data,,,,Not available.
409,carep,EQ_MICS,PUBLISHED,2010,EMR,AFG,,,,WQ5,,65.6 [59.4-71.4],65.6386,59.434490000000004,71.35123,
410,carep,EQ_DHS,PUBLISHED,2008,EUR,ALB,,,,WQ1,,51.7 [28.1-74.6],51.72352,28.097340000000003,74.60348,Attention - Estimate is based on 25-49 cases.
411,carep,EQ_DHS,PUBLISHED,2008,EUR,ALB,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
412,carep,EQ_DHS,PUBLISHED,2008,EUR,ALB,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
